id,sentence,ANN-BERT-Class,ANN-BERT-Grad,ANN-SBERT-Class,ANN-SBERT-Grad,SVM-BERT-Class,SVM-BERT-Grad,SVM-SBERT-Class,SVM-SBERT-Grad,LoR-BERT-Class,LoR-BERT-Grad,LoR-SBERT-Class,LoR-SBERT-Grad,true_class
bbc_388,but i do know that it was  to me at least  a relatively unobtrusive part of my childhood ,neutral,0.75492465,neutral,0.8250304,neutral,0.34372033808782165,neutral,0.5646893722288752,neutral,0.9803126523127224,anti_palestine,0.4588000411366011,neutral
bbc_334,the announcement was made by a spokesperson for irans judiciary  asghar jahangir  on tuesday  according to the judiciary  run mizan news agency ,neutral,0.5002533,neutral,0.40113083,pro_palestine,0.2871918173735681,neutral,0.46118381528999325,neutral,0.9652173451089826,neutral,0.36048037712223824,neutral
bbc_63,the bbc has verified footage of 21 incidents of gunfire or its impact filmed from within the hospital grounds and has confirmed the shooting of three people there ,anti_israel,0.93656963,anti_israel,0.97509503,anti_palestine,0.38486076358765114,anti_palestine,0.40250282289697364,anti_israel,0.8810183299358857,anti_israel,0.6384856385524889,neutral
jp_408,The program has attracted over 40 Israeli students from across the country  representing diverse fields such as Middle Eastern studies  international relations  engineering  and computer science ,anti_israel,0.42025128,pro_palestine,0.565518,neutral,0.5754137236869086,neutral,0.9156382424382961,neutral,0.9987329828628128,neutral,0.5734336060659957,neutral
nyt_537,he came home after three days of sleeping in the sand with a bag of flour ,neutral,0.6405066,neutral,0.9394208,neutral,0.6215285592265338,neutral,0.7234657629429532,neutral,0.9918289916759773,neutral,0.8327250043565826,neutral
bbc_179,however  experts we spoke to said many of the groups prominent leaders in gaza  including yahya sinwar  are still believed to be alive  ,pro_palestine,0.6208867,neutral,0.84410405,pro_palestine,0.4806791336029646,pro_palestine,0.6395313011150254,pro_palestine,0.9908293842382331,neutral,0.429507762411362,neutral
jp_500,New details published this morning  nbsp  New details published this morning indicate that the two crossed from Jordan  and a Quran was found with them ,neutral,0.9999721,pro_israel,0.5171657,neutral,0.497873757378503,neutral,0.6008015191567911,neutral,0.9999976753195872,neutral,0.7302684085209782,neutral
nyt_80,subscribe ,neutral,0.99961287,neutral,0.99758565,neutral,0.6033731887229207,neutral,0.9092092628041464,neutral,0.9985066565229775,neutral,0.9849184540451831,neutral
jp_567,The unit killed 10 of them ,neutral,0.5433841,anti_israel,0.7150553,neutral,0.3502229787638406,anti_palestine,0.3585771265425623,neutral,0.8653046521703899,anti_israel,0.36369754226995515,neutral
jp_263,According to the data  this applies to 42  of Holocaust survivors in Israel ,neutral,0.49414584,neutral,0.90387744,neutral,0.4786347091990355,neutral,0.5920728764879398,neutral,0.6428215868081759,neutral,0.5743630189048476,neutral
nyt_582,a ,neutral,0.98861456,neutral,0.9908318,neutral,0.6012043870365994,neutral,0.8016496797236683,neutral,0.9801266936647658,neutral,0.8907386478605862,neutral
bbc_336, weve had several surgeons who have seen the video that say he needs another surgery immediately ,neutral,0.984097,neutral,0.9889286,neutral,0.5007966375517143,neutral,0.8378181877818278,neutral,0.8486401739391625,neutral,0.9468721865114387,neutral
jp_311,var theUrl  document ,neutral,0.99841356,neutral,0.9654723,neutral,0.5247236168980252,neutral,0.7511073636573682,neutral,0.7556706703359631,neutral,0.9054221682978099,neutral
jp_89,Yekutieli comes from a multicultural family  Japanese  American  Israeli  and uses her rich heritage in her works ,pro_palestine,0.31432068,neutral,0.47111195,neutral,0.4539343063600041,neutral,0.4701822535239046,neutral,0.330877731586436,pro_palestine,0.6256750862174052,neutral
bbc_293,no police action has been reported ,neutral,0.8271152,neutral,0.8756642,neutral,0.47852046026593376,neutral,0.3917055861493103,neutral,0.8499684695238611,neutral,0.40735527743347666,neutral
jp_37,The petition was initiated by the British pop star Ollie Alexander  who represented Britain in the competition ,neutral,0.34815887,neutral,0.9433179,pro_palestine,0.49382843061382165,neutral,0.6803807602635248,pro_palestine,0.9810668730165163,neutral,0.6876212694380235,neutral
bbc_221,meanwhile iran says russia plans to provide iran with more advanced aircraft ,neutral,0.9820962,anti_israel,0.81882674,anti_israel,0.4078544109026962,anti_israel,0.40456140642176164,neutral,0.9383662386805003,neutral,0.575782582529449,neutral
jp_420,Regarding the border crossing  the prosecution would respond that El Halabi was a clever operator and sometimes used different organizations or names to move materials  while using World Vision as his main laundering tool ,pro_palestine,0.2443379,neutral,0.87769216,pro_palestine,0.4125111362795084,pro_israel,0.4170711011455172,pro_palestine,0.6440159968791614,neutral,0.568108160454728,neutral
bbc_485,the quieter second halfs highlight was the penalty  as cornetx0080x0099s cute work led to her being dragged to the deck and a spot  kick awarded ,neutral,0.29455367,neutral,0.51240593,anti_palestine,0.4042572637866253,neutral,0.746735493722388,anti_palestine,0.9968463054899571,neutral,0.7491103464185628,neutral
bbc_31,whatever agreement it will take  is what the government must do   yehuda cohen said ,neutral,0.92442006,neutral,0.83588606,neutral,0.46170673084701325,pro_israel,0.479696928312579,neutral,0.9639832618315828,pro_israel,0.644580650024073,neutral
bbc_374,i lived through all previous wars  in gaza    ,neutral,0.5230598,neutral,0.8887045,neutral,0.48772450842209086,neutral,0.5122028123535188,neutral,0.45188728069717643,neutral,0.5792746016906828,neutral
jp_137,Where does this appear in the sources ,neutral,0.9933109,neutral,0.9554581,neutral,0.6151062421506058,neutral,0.908448783445322,neutral,0.9999270541063138,neutral,0.7784388527739379,neutral
jp_98,During the arrest  Palestinians rolled burning tires and threw stones at the soldiers ,anti_israel,0.4759233,neutral,0.77890027,anti_israel,0.5040117718431594,anti_israel,0.4891812286597619,anti_israel,0.9930789052728239,anti_israel,0.3666843229128259,neutral
nyt_128,a fourth hostage  noa argamani  26  was also freed  apparently from a nearby building ,pro_palestine,0.26460516,pro_israel,0.3473659,anti_palestine,0.3067510753998265,anti_palestine,0.6065003179543081,anti_palestine,0.8514167155061383,anti_palestine,0.7331549637540163,neutral
nyt_565,7 ,neutral,0.9815212,neutral,0.99284196,neutral,0.5898841692968623,neutral,0.8353517474367704,neutral,0.9309007564567533,neutral,0.9329683227834009,neutral
jp_145,Sam Halpern contributed to this report ,neutral,0.92454463,neutral,0.7121797,neutral,0.4395756347755485,neutral,0.6379734361652356,neutral,0.8721967130057632,neutral,0.6906118328734907,neutral
bbc_90,i want to go to her  and hug her  and feel safe   she says ,neutral,0.8240992,neutral,0.64679813,neutral,0.39623077035793136,neutral,0.4346408300349774,neutral,0.9562521404200822,anti_palestine,0.48396377122911516,neutral
bbc_444,mr harriss comments were echoed by spanish prime minister pedro sanchez  who said the move was  not against israel  is not against the jews  ,anti_palestine,0.45502368,neutral,0.7139977,pro_palestine,0.40054077036713603,neutral,0.5619944069682691,neutral,0.5951371597407966,neutral,0.819493773235725,neutral
bbc_193,they have described how gazas second city is now unliveable  not even fit for animals  as some have put it ,pro_palestine,0.39943725,neutral,0.61662704,neutral,0.6350642715303128,neutral,0.3899543976248026,neutral,0.9998683039441224,neutral,0.4561943451925044,neutral
nyt_47,want all of the times ,neutral,0.99765515,neutral,0.9935781,neutral,0.6269189478549156,neutral,0.9113763428586455,neutral,0.9987498407930605,neutral,0.9622403096712978,neutral
bbc_434,scotland are level on points with serbia at the top of their group after one win and a draw  with israel bottom after two defeats ,neutral,0.99964964,neutral,0.9686516,neutral,0.4667857038420509,neutral,0.7372513344691176,neutral,0.9999995955462443,neutral,0.8544098504199606,neutral
nyt_248,log in ,neutral,0.9991967,neutral,0.9961306,neutral,0.5890716393522392,neutral,0.907858381250569,neutral,0.9941237180369337,neutral,0.9785805475198261,neutral
jp_59,They have started a 20  month elite training course to join the unit  rsquo  s combat ranks ,anti_israel,0.49568757,neutral,0.89903325,anti_israel,0.37771688563254574,neutral,0.4441397387823066,anti_israel,0.9772488660364145,pro_israel,0.5277969999516153,neutral
nyt_133,as president biden acknowledged just the other day  the palestinian people have endured sheer hell in this war started by hamas ,pro_palestine,0.74660033,neutral,0.44395205,neutral,0.3467118321447156,pro_palestine,0.8427142975275677,pro_palestine,0.7210802382307651,pro_palestine,0.7060086185540756,neutral
bbc_457,both women recognised that there might be starvation in gaza  but were convinced that hamas was stealing and stockpiling aid rather than distributing it to people in need ,pro_palestine,0.57500225,neutral,0.6680931,pro_palestine,0.49544923020199394,pro_palestine,0.6037436420857561,pro_palestine,0.9811211234184258,pro_palestine,0.473457562396926,neutral
nyt_36,log in ,neutral,0.9991967,neutral,0.9961306,neutral,0.5890716393522392,neutral,0.907858381250569,neutral,0.9941237180369337,neutral,0.9785805475198261,neutral
jp_390,Aviv Kohavi and Toledano visited his bedside on Tuesday ,neutral,0.9947161,neutral,0.7561606,neutral,0.6147191970584543,neutral,0.913109805901494,neutral,0.9999731308987796,neutral,0.9163253485281744,neutral
nyt_465,as a result  the united nations and aid groups have been warning of widespread hunger in the enclave and urging israel to open more routes for aid to enter ,pro_palestine,0.8083265,neutral,0.6039649,anti_palestine,0.2738106049930302,neutral,0.3956639606896894,anti_israel,0.6428107600121755,pro_israel,0.5174452464780902,neutral
bbc_65,each group of patients is approved for travel on a specific date ,neutral,0.89616627,neutral,0.9759353,neutral,0.4708767556541524,neutral,0.8081753376666718,pro_palestine,0.6570169058674863,neutral,0.9471023433204339,neutral
bbc_39,our tugboat stands prepared to embark at a moments notice  laden with tons of food  water  and vital supplies for palestinian civilians  ,pro_palestine,0.38739297,pro_israel,0.5720849,anti_palestine,0.3872739514411762,pro_israel,0.5463220863758872,anti_palestine,0.9372660102286573,pro_israel,0.7770931897416516,neutral
jp_191,In the audience that night was Rina Lital  the recipient of Lucy Dees heart ,pro_israel,0.39871874,neutral,0.41492197,pro_israel,0.3677750430199264,neutral,0.6146273901570237,neutral,0.9654752852152511,neutral,0.41175825565918933,neutral
nyt_259,on monday  union negotiators reached a tentative agreement with general motors that could prove to be a landmark in the auto industrys transition to electric vehicles ,neutral,0.96986276,neutral,0.953468,pro_israel,0.36694010044351055,neutral,0.39100243133515417,pro_israel,0.7286720019195991,neutral,0.520219040471666,neutral
jp_83,World recordThe previous record of 54 penalty kicks was set in March 2022 in England when Washington beat Bedlington 25  24 during a first  round tie in the Ernest Armstrong Memorial Cup ,anti_palestine,0.8870813,neutral,0.64735544,neutral,0.45098311904015664,neutral,0.605588757520179,neutral,0.9999999223444098,neutral,0.5857439865230955,neutral
jp_9,Silva braved the COVID  19 pandemic to travel visit Israel and the Palestinian territories just days before the Christmas holiday  as part of his preparatory work in advance of his country  ,anti_israel,0.2797199,neutral,0.8323419,pro_palestine,0.37739566708113054,neutral,0.8606905708081409,pro_israel,0.9501054797497016,neutral,0.9654427558929047,neutral
bbc_178,as part of its pledge to eliminate hamas  israel promised to destroy the groups extensive tunnel network beneath gaza  which it uses to move goods and people ,anti_israel,0.52038443,anti_palestine,0.5723636,anti_palestine,0.40923846409246584,anti_israel,0.5628352530837901,anti_palestine,0.5671057306753873,anti_israel,0.38675342199331986,neutral
jp_80,There is no reason to deny the reasonableness of this step  ,neutral,0.8548019,neutral,0.8247145,neutral,0.5252406720998009,neutral,0.5902994752910411,neutral,0.8675726701155795,neutral,0.7533274602817351,neutral
bbc_74,mr scholz went on to stress that germany is concerned about military developments in rafah  which is on the border with egypt ,neutral,0.49911502,neutral,0.48608804,neutral,0.4315017290694304,anti_palestine,0.48288299367103465,neutral,0.8552013222804078,anti_palestine,0.4318551349808292,neutral
nyt_409,white house denies biden has set  red lines  for israel  hamas war in gaza,pro_palestine,0.40241486,anti_palestine,0.8305824,pro_palestine,0.3248148689878475,pro_palestine,0.5465087543123262,pro_palestine,0.9986296302848305,pro_palestine,0.6245088458017527,neutral
bbc_121,hunger has consumed most people  they have no energy anymore  ,neutral,0.9995981,neutral,0.82461053,neutral,0.593054823423084,neutral,0.6323600062500204,neutral,0.9996696690653918,neutral,0.4794361340197184,neutral
jp_496,Revivi said he intends to use his ability to serve as a bridge between the US and Israel in his next endeavor  adding that he does not know whether this will be in the political arena  the Jewish relations arena  or elsewhere   nbsp ,pro_palestine,0.5370609,neutral,0.6511089,neutral,0.3278931497969347,neutral,0.48560385418107016,neutral,0.9850993856826917,neutral,0.5621953848954995,neutral
bbc_119,it also said explosions were heard in the kafr joum area of western aleppo ,anti_israel,0.7167552,pro_israel,0.5898089,anti_israel,0.311860307271152,anti_israel,0.4070643337972767,pro_palestine,0.4861138735046953,anti_israel,0.5283705890605764,neutral
bbc_8,a group photo from six years ago on his facebook page shows the young performers wearing colourful uniforms and large grins  ,neutral,0.9477174,neutral,0.7560608,neutral,0.33854775364810763,neutral,0.5035751633113411,neutral,0.5744619719806995,neutral,0.5015229494178266,neutral
bbc_150,at night  especially  there is constant israeli air activity  with the roar of jets on patrol  or heading off to bomb lebanon or syria ,anti_palestine,0.5737881,anti_israel,0.38521394,anti_palestine,0.5505842681558517,anti_israel,0.46012830384792,anti_palestine,0.99982216279377,anti_israel,0.5769733434050658,neutral
aj_496,biden says us will set up gaza aid port US President Joe Biden said in his State of the Union address that the American military will set up a  temporary pier  on the Gaza coast to help aid deliveries ,pro_palestine,0.7899281,pro_palestine,0.6869666,pro_palestine,0.42776935782001707,pro_palestine,0.7684231843036647,pro_palestine,0.9955931937245229,pro_palestine,0.5814744774970896,neutral
nyt_558,extermination as a crime against humanity ,neutral,0.88247204,neutral,0.9153107,neutral,0.36728707491039014,anti_palestine,0.3449202844072965,neutral,0.6737990773955412,anti_israel,0.45762116223199595,neutral
bbc_318,theyre not trying to harm us ,neutral,0.95145905,anti_israel,0.5307148,neutral,0.44600112297884126,anti_israel,0.64822427920263,neutral,0.9850214510985873,anti_israel,0.806150495340132,neutral
bbc_526,the proposal sets out conditions for a  full and complete ceasefire   the release of hostages held by hamas  the return of dead hostages  remains and the exchange of palestinian prisoners ,anti_israel,0.42806372,neutral,0.32010576,neutral,0.5813894675893863,neutral,0.9101641484597731,neutral,0.9972298610114777,neutral,0.30291281969892336,neutral
bbc_137,he was extremely devoted to his work and his family  ,neutral,0.94110835,neutral,0.92534995,neutral,0.5895368254017221,neutral,0.7760736084048259,neutral,0.9957878400197232,neutral,0.8248102749536057,neutral
jp_261,Walter  rsquo  s World on Israel National Radio  and The Walter Bingham File on Israel News Talk Radio ,neutral,0.92251074,neutral,0.6757928,neutral,0.46396893395875244,neutral,0.4991120642394636,neutral,0.9996796101311248,neutral,0.5686804955490287,neutral
bbc_347,until then  i suggest to the  political sources  and all decision  makers to wait for official updates  to act calmly and not to get into hysteria for political reasons  ,anti_israel,0.5036824,neutral,0.61715525,pro_israel,0.6574817855499925,neutral,0.34057751133000447,pro_israel,0.9999798388783974,neutral,0.3543719489946263,neutral
jp_169,This came as good news for Abbas ,neutral,0.90382814,neutral,0.9453813,neutral,0.5620418787284077,neutral,0.46770406098386796,neutral,0.8849215214266241,neutral,0.7013365254237439,neutral
bbc_36,it rejected specific allegations including the denial of access to water  medical care and bedding ,pro_palestine,0.57682556,neutral,0.74251646,neutral,0.5854436834750278,neutral,0.9069980047223489,neutral,0.9990564118303482,neutral,0.8409800430134665,neutral
bbc_78,dr mutaz harara told the bbc over the weekend that medical staff were  completely exhausted  and treating dozens of patients every day suffering from malnutrition  dehydration and various injuries ,pro_palestine,0.47314137,neutral,0.7464978,neutral,0.32997558192204435,neutral,0.8557799119007738,neutral,0.6734420840794253,neutral,0.8206893947774986,neutral
bbc_412,the revenues that we generate are going to 211 countries all over the world ,neutral,0.6407997,neutral,0.9942967,neutral,0.4936189592580369,neutral,0.659056532766226,neutral,0.9917660965397437,neutral,0.7839147378972314,neutral
jp_355,Ukraine says Russia committed war crimes ,neutral,0.6784025,neutral,0.866886,neutral,0.32694353586974684,anti_palestine,0.3612296624135632,pro_palestine,0.49637232574036466,anti_palestine,0.3678834297476345,neutral
jp_395,It was created by real  life married couple Itamar Rotschild  a musician  and Dana Idisis  the writer of such series and movies as On the Spectrum and Here We Are  who moved to Berlin with their daughter a couple of years ago ,neutral,0.527162,neutral,0.6713017,neutral,0.36147851981472445,neutral,0.7282317212847471,anti_palestine,0.8615963982250627,neutral,0.7045840603072436,neutral
bbc_373,best of friends  should understand that his country  cannot be subdued  ,neutral,0.82039195,neutral,0.78936285,neutral,0.3710401083899392,pro_palestine,0.37577838648318906,pro_palestine,0.6641004677774506,neutral,0.564186269137638,neutral
jp_455,Kohavi said last year that the increase in operations  both overt and clandestine  had led to a slowdown of Iran  rsquo  s entrenchment in Syria   ldquo ,anti_israel,0.6139642,anti_palestine,0.59508,neutral,0.586267184637079,neutral,0.9196183028666219,neutral,0.9976482958742984,neutral,0.38358280578978005,neutral
jp_485,B ,neutral,0.977545,neutral,0.9874364,neutral,0.5822286083203494,neutral,0.8289695490273838,neutral,0.9379533618750984,neutral,0.8823264724258609,neutral
bbc_524,perhaps antony blinken will urge him to call their bluff  to make the deal and satisfy millions of israelis who want the hostages back before more of them are killed ,pro_palestine,0.50595474,neutral,0.5671229,pro_palestine,0.4816023892882299,neutral,0.4115508717717111,pro_palestine,0.9123667813636556,neutral,0.5055149906428823,neutral
nyt_142,u ,neutral,0.9979563,neutral,0.9892699,neutral,0.596545894527025,neutral,0.8531656974202061,neutral,0.9930674756601747,neutral,0.9013755660489983,neutral
jp_565,palestinian terrorist who killed petah tikvah rabbi gets life in prison Khalil Dweikat  the Palestinian terrorist who murdered rabbi Shai Ohayon in Petah Tikva in 2020  was sentenced to life in prison by the Lod District Court on Sunday ,neutral,0.5324921,neutral,0.48223832,pro_palestine,0.30159611718122636,anti_palestine,0.5950495643544229,pro_israel,0.8028601852933934,anti_palestine,0.6266423569357263,neutral
bbc_223,iran does not have nuclear weapons and also denies it is attempting to use its civilian nuclear programme to become a nuclear armed state ,anti_israel,0.6001843,neutral,0.5236134,anti_palestine,0.38279392852421595,anti_palestine,0.4112731121438596,anti_israel,0.9818956353251825,neutral,0.38968315249705504,neutral
bbc_291,they might not let me speak to you again  ,neutral,0.99953663,neutral,0.9981036,neutral,0.5317012358108076,neutral,0.7486631797131524,neutral,0.9997249375731768,neutral,0.9239538616622978,neutral
nyt_324,subscribe ,neutral,0.99961287,neutral,0.99758565,neutral,0.6033731887229207,neutral,0.9092092628041464,neutral,0.9985066565229775,neutral,0.9849184540451831,neutral
jp_326,No one knew what was going on ,neutral,0.9988778,neutral,0.991657,neutral,0.5351887325669111,neutral,0.7524425254643419,neutral,0.7936160053707357,neutral,0.8900669492679262,neutral
jp_41,ldquo  This was a big win with a ton of character   rdquo  Beersheba coach Elyaniv Barda explained ,neutral,0.9427192,neutral,0.70484376,neutral,0.3951152570200816,neutral,0.4802962409826078,neutral,0.9318623117100611,neutral,0.3611265038317694,neutral
bbc_538,one of the main sticking points between the two sides appears to be their visions for ending the war ,neutral,0.85028577,neutral,0.8343447,neutral,0.3394380127412933,anti_israel,0.7512283916739082,pro_palestine,0.9973150074196147,anti_israel,0.7555817511470433,neutral
jp_560,And another option would be for Gaza to come under the administration of some kind of international consortium  perhaps an international peacekeeping team or a group of states from the Organization of Islamic Conference ,anti_israel,0.46702188,pro_israel,0.5005054,anti_israel,0.3911633285330624,pro_palestine,0.6023399441218183,anti_israel,0.9939627420488776,pro_palestine,0.4661953454879989,neutral
bbc_456,mr amro was carrying commercially purchased goods from the west bank to gaza when he was set upon ,neutral,0.4948515,neutral,0.9395671,neutral,0.39271227296897837,neutral,0.6332357572254907,neutral,0.8063944096868514,neutral,0.744208787892699,neutral
bbc_282,at the time the us called for a  thorough criminal investigation and full accountability  in the case ,neutral,0.5139464,neutral,0.74037814,pro_israel,0.32154623183659187,pro_israel,0.3776801649581114,pro_israel,0.9896456722632164,pro_israel,0.41418452129853134,neutral
bbc_431,israel has not signed either ,neutral,0.99541616,neutral,0.97452104,neutral,0.5945625091331833,neutral,0.6051233054206594,neutral,0.9984569415411314,neutral,0.6892416132544195,neutral
bbc_137, she will leave behind a legacy of compassion  bravery and love for all those in her orbit   they added ,neutral,0.90697145,pro_palestine,0.5081088,neutral,0.607242984054357,neutral,0.9282036852445418,neutral,0.9992383221401107,neutral,0.513163550762317,neutral
bbc_388,it didnt really appeal ,neutral,0.9969302,neutral,0.9624356,neutral,0.5084010248023794,neutral,0.6736297838527034,neutral,0.9917803911345225,neutral,0.7010666618194885,neutral
bbc_377,israel said its up to hamas  if they wanted to do it  we could end it tomorrow ,neutral,0.5602384,neutral,0.9213626,neutral,0.3092566125927218,anti_israel,0.41369296045857534,anti_israel,0.554006096873513,anti_israel,0.4146377955709896,neutral
jp_356,Turkey and Qatar are deserving candidates ,neutral,0.9926042,neutral,0.9027598,neutral,0.5265403062467285,neutral,0.6651624208977841,neutral,0.9980098576260764,neutral,0.9023375198948527,neutral
bbc_327,speaking to the bbcs us partner cbs news  jessica schwalb said the group had entered with  bags full of stuff   adding   im guessing theyre going to be living in there indefinitely  ,neutral,0.99855214,neutral,0.88491195,pro_israel,0.49912013171172115,neutral,0.5608792597718232,pro_israel,0.9999675523378917,neutral,0.54564944096885,neutral
bbc_62, we will enter rafah ,neutral,0.9921963,neutral,0.9859973,neutral,0.607337156520864,neutral,0.7526112099018573,neutral,0.9792419537050531,neutral,0.8649286405004917,neutral
nyt_1,want all of the times ,neutral,0.99765515,neutral,0.9935781,neutral,0.6269189478549156,neutral,0.9113763428586455,neutral,0.9987498407930605,neutral,0.9622403096712978,neutral
jp_478,The police further said that the suspects did not provide explanations as to why they had with them incendiary materials  wooden planks  tires etc ,neutral,0.73261154,neutral,0.9105562,anti_palestine,0.3633859942509797,anti_palestine,0.508049967182779,anti_palestine,0.5881789802307322,anti_israel,0.39804984302907864,neutral
bbc_73,she says hezbollahs aim is  to drag israel into war without actually initiating it  ,anti_israel,0.4696983,anti_israel,0.7679747,anti_israel,0.4859908086771995,anti_israel,0.9239577802709906,anti_israel,0.9748152214067514,anti_israel,0.929204421979477,neutral
bbc_538,hamas said that on the other hand  it had  clearly expressed its positive position on what was included in us president joe bidens speech  and on  what was included  in the resolution ,pro_palestine,0.8674206,neutral,0.3698086,pro_palestine,0.5282542661710479,pro_palestine,0.8372653231996465,pro_palestine,0.9999999957880865,pro_palestine,0.8252340539009436,neutral
jp_117,Over the past few months  more than 150 inmates engaged in similar programs  and a total of 300 were expected to complete their studies by the years end ,neutral,0.53181237,neutral,0.80910033,pro_israel,0.5080145915198253,neutral,0.4201130534257102,pro_israel,0.9962960666425579,pro_israel,0.5750447027558344,neutral
jp_436, Residents of Gaza ,neutral,0.9834991,neutral,0.8477427,neutral,0.5674594838990229,pro_palestine,0.4510694859976671,neutral,0.9938559023788403,pro_palestine,0.41428167607908495,neutral
jp_1,That  it transpired  was easier said than done   ldquo  In fact  he came up with a different composition ,neutral,0.8999639,neutral,0.90193444,neutral,0.43451781140315865,neutral,0.6860838704931554,neutral,0.9916748037144478,neutral,0.8075815013108059,neutral
bbc_165,the warning asked people to leave  al  bureij camp and the neighbourhoods of badr  the north coast  al  nuzha  al  zahra  al  buraq  al  rawda  and al  safa in the areas south of wadi gaza ,pro_palestine,0.46879387,pro_israel,0.45720583,pro_palestine,0.32909326491709995,pro_israel,0.4729849387252155,anti_israel,0.9952464885463818,pro_israel,0.5428783557715464,neutral
bbc_174,and on thursday  it was abruptly announced that alonyal would sell the sprawling franchise back to the us food giant ,neutral,0.9997818,neutral,0.94224,neutral,0.44057211720953887,neutral,0.6624419948302995,neutral,0.965555032541165,neutral,0.6344420107205098,neutral
bbc_506,victoria state parliament bans keffiyeh scarves a weapons manufacturer has been told it cannot permanently keep a temporary extension at its factory in brighton ,neutral,0.8267399,neutral,0.42989975,neutral,0.41438231063869313,anti_palestine,0.46694842353645993,neutral,0.9975367525241263,anti_palestine,0.552163806103753,neutral
bbc_319,she underwent cpr  attempts to resuscitate the heart  but could not be saved ,neutral,0.77862,neutral,0.818206,neutral,0.5502011752433752,neutral,0.8018246555837862,neutral,0.9999955682238375,neutral,0.8752730081684459,neutral
bbc_362,since october 2023 we have received a high volume of complaints about doctors  comments on social media related to ongoing conflict in gaza ,pro_palestine,0.5054457,pro_palestine,0.45032054,neutral,0.5737635670305319,neutral,0.9302270638687077,neutral,0.9980375192562322,neutral,0.5271859169717417,neutral
jp_89,In general  my work is improvised  I don  rsquo  t have any plan when I start my journey with my needle  there is a dress full of stories that she worked on for a year  ,neutral,0.8254367,neutral,0.93243015,neutral,0.7359270261865645,neutral,0.8491855635301552,neutral,0.9999999779474238,neutral,0.9691896748319139,neutral
bbc_132,the ministry said work was under way to recover the bodies and rescue the wounded from beneath the rubble  without saying how many casualties there were or naming any of them ,neutral,0.84506774,anti_palestine,0.9379266,neutral,0.29058489591148745,anti_palestine,0.6218594678214306,neutral,0.9711417027919492,anti_palestine,0.7889514376078,neutral
bbc_273,the last thing they want to do is get some of their key facilities hit  ,neutral,0.96913236,pro_israel,0.72681534,pro_israel,0.2616559741850747,anti_palestine,0.3223684435338052,anti_palestine,0.44623700090798246,anti_palestine,0.4309003097687309,neutral
bbc_98,marwan barghouti would win by a mile against either of them  the projections suggested ,neutral,0.9850177,pro_palestine,0.49669826,neutral,0.3998501532846097,neutral,0.5743795443526296,neutral,0.995973493111704,neutral,0.41994055316405177,neutral
bbc_72,he has epilepsy and the bombing makes his seizures worse ,neutral,0.80489016,anti_palestine,0.9557837,neutral,0.37375711904536896,anti_palestine,0.6893919933513483,pro_palestine,0.6259950340305618,anti_palestine,0.8027432980726684,neutral
jp_137,We lost a full brigade  ndash  killed  injured ,neutral,0.85662067,neutral,0.93092614,neutral,0.3798487207449115,anti_palestine,0.35980522565083234,anti_israel,0.5836541096893901,anti_palestine,0.41154192375717297,neutral
bbc_254,about 290 flights to and from dubai international airport on wednesday have been cancelled  according to flight aware data at 21  00 gmt  22  00 bst  ,anti_palestine,0.9277417,neutral,0.3436909,anti_palestine,0.5282197129195823,neutral,0.43937980914683966,anti_palestine,0.999964004301353,neutral,0.5544160976404808,neutral
nyt_539,log in ,neutral,0.9991967,neutral,0.9961306,neutral,0.5890716393522392,neutral,0.907858381250569,neutral,0.9941237180369337,neutral,0.9785805475198261,neutral
bbc_225,they say his rash  unsafe policies before 7 october led hamas to believe israel was vulnerable ,anti_israel,0.4542424,anti_israel,0.78713524,anti_israel,0.3960396753166682,pro_palestine,0.5944690000184932,anti_israel,0.9252677285218747,pro_palestine,0.5436987854752525,neutral
jp_529,What is Hamas ,neutral,0.9761504,neutral,0.6656202,neutral,0.6307622603630969,pro_palestine,0.7321471234694894,neutral,0.9988716383613094,pro_palestine,0.6904348860470266,neutral
nyt_554,n ,neutral,0.98467445,neutral,0.99412644,neutral,0.594590761460561,neutral,0.9019672823594843,neutral,0.9943474720784419,neutral,0.922057473647647,neutral
jp_17,twitter ,neutral,0.9978035,neutral,0.9901509,neutral,0.6294126766793847,neutral,0.7843405408605889,neutral,0.9790891325668643,neutral,0.8305177740768516,neutral
bbc_250,there may be more that we could do  ,neutral,0.99206877,neutral,0.94002676,neutral,0.5433380275050258,neutral,0.737446598663788,neutral,0.9953404736439934,neutral,0.8686795429907587,neutral
bbc_443, although we bid farewell to you let us take solace in knowing that you will never truly leave us for as long as we carry you in our hearts ,pro_palestine,0.5622565,pro_palestine,0.52263093,pro_palestine,0.427753895687549,neutral,0.7616019300050008,neutral,0.9999051526087704,neutral,0.884381790245346,neutral
bbc_318,when sam went to speak with jennas mother  other mums noticed  ,neutral,0.95191044,neutral,0.980376,neutral,0.39982821646206446,neutral,0.6941584557871957,neutral,0.640680229163484,neutral,0.7301570914377384,neutral
nyt_300,well  here we get to the crucial part because during phase one  the sides are supposed to start negotiating phase two ,neutral,0.87594974,neutral,0.86461,neutral,0.3371844671769806,neutral,0.4485013595187648,neutral,0.8715289002190374,anti_israel,0.37312304060743096,neutral
bbc_318, they just got it ,neutral,0.99216604,neutral,0.99248934,neutral,0.5347372274399523,neutral,0.6744960873139729,neutral,0.7279682957070328,neutral,0.7437971701944371,neutral
