text,title
nan,argentine court says iran was behind israeli embassy and jewish center attacks
"israel - hamaswar advertisement the iran - back militia have launch dozen of attack on shipping vessel in the vital sea route in support of palestinians in gaza . byanjana sankar yemen 's houthi rebel attack a merchant ship in the red sea on wednesdayin the late escalation of the iran - back militia 's campaign against shipping in support of palestinians in the gaza strip . a british government maritime agency say the vessel be "" hit on the stern by a small craft "" about 66 nautical mile southwest of the houthi - hold port of hodeida in yemen . after the attack , the ship be "" take on water , and not under command of the crew , "" the agency , the united kingdom maritime trade operation , say in a statement on its website . the statement say the ship 's master have report it be also "" hit for a second time by an unknown airborne projectile . "" a houthi military spokesman , yahya saree , say in a televise speech that the group have use unmanned surface boat , a number of drone and ballistic missile to target the ship , which he identify as the tutor , a greek - own bulk carrier . he claim the ship be seriously damage and could sink . on wednesday , the houthis say they launch two joint military operation with the islamic resistance in iraq , on the israeli city ashdod and haifa , a claim israel deny . since november , the houthis have launch dozen of attack on ship in the vital sea route in the red sea and gulf of aden , stifle global maritime trade . in retaliation , the u . s . and british navy have be intensify airstrike against houthi target , the late come on june 7after the rebel group detain 11 united nations employee in yemen . the u . s . central command say its force have destroy four aerial drone and two anti - ship missile in houthi - control area of yemen last friday , as well as a houthi patrol boat in the red sea . in february , american military official say the united states strike five houthi military target , include an undersea drone they describe as an "" unmanned underwater vessel "" that they believe the houthis could have receive from iran . advertisement",houthis attack merchant ship in red sea off yemen’s coast
nan,gaza war is shifting ties between secular and ultra-orthodox israelis
nan,i.m.f. agrees to much larger rescue package for egypt
nan,"the u.s. issues new travel guidelines, warning that iran will avenge the killings of senior commanders."
nan,"campus antiwar protests grow, and trump fights attempts to silence him"
nan,iran’s unprecedented attack on israel
nan,a 7-year-old girl is the lone serious casualty of iran’s barrage
nan,the new york times and the washington post win 3 pulitzers each
nan,"road, sea and air: how is aid entering gaza?"
"advertisement support by protester march through campus , pitch tent and occupy various quad in demonstration that become confrontational at time . transcript "" be you ok , be you ok ? "" "" do not hit he . do not hit . "" "" wrong person , wrong person , wrong person . "" "" I be just hold you . "" byjonathan wolfeandjill cowan report from los angeles pro - palestinian demonstrator at the university of california , los angeles , clash with law enforcement officer on monday , sometimes physically , as they attempt to occupy outdoor area and re - establish a protest encampment in the last day of the spring quarter . more than 20 of the protester be arrest on monday night and be release after be give misdemeanor citation for disrupt the campus . the demonstration begin early monday in the form of a funeral procession , wind its way through campus as protester read the name of palestinians kill during the israel - hamas war . it be the late indication that protester intend to remain vocal , ahead of commencement ceremony later this week and a wednesday decision from the university of california regent about who u . c . l . a . ' s next chancellor will be . the university have experience a tumultuous spring . violent attack by supporter of israel begin on the night of april 30 , follow about a day later by the dismantlement of a pro - palestinian encampment , involve hundred of arrest . administrator have allow that encampment to stand for day , but on monday , score of police officer and private security guard move in swiftly . in one instance , they rush in to confront protester who try to barricade themselves in a courtyard . in another instance , two officer point nonlethal weapon toward protester as another demonstrator be be arrest and take into a campus building . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement","at u.c.l.a., police arrest more than 20 pro-palestinian protesters"
nan,"10 stops in 5 days, plus an air raid shelter, for blinken"
nan,israel’s allies make a full-court press to urge restraint
nan,a common link in mideast conflicts: iran and its proxies
nan,the man who helped redefine campus antisemitism
nan,biden says weapons will flow to ukraine within hours as he signs aid bill
"for more audio journalism and storytelling , download new york times audio , a new ios app available for news subscriber . transcript this transcript be create use speech recognition software . while it have be review by human transcriber , it may contain error . please review the episode audio before quote from this transcript and email transcript @ nytime . com with any question . hey , it be michael . before we start today , we want to invite you to something really special . the legendary tribeca festival be start a brand new annual gala to celebrate excellence in audio . and for this , the inaugural year , they have choose to celebrate "" the daily . "" we know that you , our incredible audience , be all over the world , but we would like you to join we . the gala be in new york on june 9th at 5 : 00 pm . you can get all the detail and buy ticket at tribecafilm . com / thedaily . that be tribecafilm . com / thedaily . I be go to be there . so be sabrina , along with a bunch of we from the show . mo rocca be go to host it . so if you be in the area or visit , we would love to see you there . ok , on with today 's show . from "" the new york times , "" I be sabrina tavernise . and this be "" the daily . "" [ music play ] in an unexpected speech last week , president biden reveal the detail of a secret proposal intend to end the war in gaza . most surprising be where that proposal have come from . today , my colleague isabel kershner explain biden 's gambit and the difficult choice it present for israel 's leader , benjamin netanyahu . it be wednesday , june 5 . isabel , tell we about this speech from president biden last friday at the white house . so last friday , president biden make a speech . and it come at a pivotal moment in the war because for week beforehand , the whole world have be focus on israel 's long delay invasion of the city of rafah , the southernmost city in the gaza strip and also the city that about a million displace palestinians have flee to to find refuge from fight in other area of the gaza strip . so understandably , there be huge concern internationally and particularly a lot of pressure come from the white house for israel not to go into rafah . it be just consider way too risky . but for the israelis , they be say the last battalion of hama be there . many hostage be there . and without take control of that area , the israelis feel they would not have accomplish anything . so in the end , they do begin to move into the eastern part of rafah . but then as the israelis be operate in eastern rafah with their tank and ground troop , the israelis on may 26 carry out a strike , an airstrike . this be an attack mean to target two hamas operative . and they do , in fact , strike those two operative and kill they with what they say be the small missile that their jet could carry . unfortunately , that strike then set off an absolutely devastating fire because the area the strike take place in be right by a camp of makeshift shack and tent where hundred or thousand of palestinians be shelter . this fire rip through the tent and end up kill 45 civilian accord to the gazan health authority . and it be exactly the kind of disaster that everybody have fear if israel be to operate in this crowd , southern , dusty border town . which presumably put a lot more pressure on the biden white house to do something about this war . that be right . now , we know that the white house , the biden administration , would very much like to see this war come to an end as soon as possible . and then on friday — good afternoon . before I begin my remark — — president biden give a speech . and surprisingly — now to another issue . — this speech when it turn to the israel - hamas war be not about rafah . in fact , it be something totally different and much big . israel have now offer — israel be offer a comprehensive new proposal . it be a road map to an endure ceasefire and the release of all hostage . what president biden describe as the outline of an israeli proposal for a ceasefire truce and hostage release deal with hama that would end the war . this proposal have be transmit by qatar to hamas . today , I want to lay out his term for the american citizen and for the world . and , isabel , what do he mean exactly by the israeli proposal ? well , there be be a lot of smoke and mirror around this whole process of talk and negotiation between israel and hamas . and , in fact , the last time we see a negotiation actually result in a temporary cease fire and a partial hostage release be at the end of last november . but , in fact , there have be this on again , off again attempt at get negotiation back on track over the last few week . and it soon come to light that this be the late israeli proposal that be apparently present . and this proposal it turn out be unanimously approve as a basis for the negotiation by israel 's war cabinet . and here be an american president spell out this previously undisclosed israeli position on television . absolutely . and the israeli public know nothing about this . so what do biden actually say ? what do he say be in this proposal ? ok , well , what he say — this new proposal have three phase . three . he present it as a deal in three phase , which be generally in line with all the previous plan of the last few month . and the first phase would involve a six week temporary ceasefire during which a certain number of hostage — — include woman , the elderly , the wound — — the most vulnerable one — there be american hostage who would be release at this stage . and we want they home . — would be exchange for hundred of palestinian prisoner in israeli jail . and israeli force would be withdraw from population center within the gaza strip . — with 600 truck carry aid into gaza every single day . humanitarian aid would be flow at a much great level and generally the beginning of a change in atmosphere and climate . so this seem in some way like the temporary ceasefire in november , right ? woman and child , vulnerable hostage , a cease in hostility for six week . what about phase two ? well , here we get to the crucial part because during phase one , the side be suppose to start negotiate phase two . now , I will be straight with you . there be a number of detail to negotiate to move from phase one to phase two . and phase two be suppose to culminate in all remain live hostage release and exchange again for many more palestinian prisoner from israeli jail . this would involve also the withdrawal of israeli troop from the gaza strip . and in his speech , president biden do say that as long as hamas live up to its commitment , the temporary ceasefire would become , in the word of the israeli proposal — — the cessation of hostility permanently . "" — essentially mean the end of the war . so biden be actually talk about the end of the war . he be say that out loud , which be not something we have be hear from israel at all , at least publicly . on the contrary , in fact , our colleague write a story at the end of last week when one senior israeli official say the war would last until at least the end of the year . so this be something very new . absolutely . and then we get to phase three because there be a third phase to this plan . and that be move ahead already to the day after the war , which have be keep very vague by the israelis up to now . and the phase that president biden outline be essentially just for a major reconstruction plan for gaza . that be the offer that be now on the table and what we have be ask for . it be what we need . so the president be say that this be a deal that should be accept , that meet the requirement of both side , that can point to a path forward . and he make a couple of point to bolster that — the people of israel should know they can make this offer without any further risk to their own security because they have devastate hamas force . — one of which be that in his view , hamas have already be sufficiently degraded and devastate to the point where , as president biden put it , hamas be no long capable of carry out another october 7 . in other word , that goal of total victory that netanyahu talk about , biden be actually say they have accomplish it . the israelis have accomplish it . not really , actually . he take on netanyahu on the total victory slogan — indefinite war in pursuit of an unidentified notion of total victory will not bring israel and will not bring down — will only bog down israel in gaza , drain the economic , military , and human resource and further israel 's isolation in the world . — and say that total victory be a kind of nebulous and unrealistic goal that would basically mean indefinite war because what do total victory mean ? you can not kill every last hamas operative . and even if you do , presumably there would be many more palestinian who would come to replace they . and in a way , he be use this speech to go over the head of netanyahu and go straight to the israeli people and present they with these term to in a way corner netanyahu , but also to put down the gauntlet to hamas and say , here be the term . they sound very like the term hamas be ask for and put hamas equally on the spot to come back to the table even though israel be still fight in rafah . it be time to begin this new stage , for the hostage to come home , for israel to be secure , for the suffering to stop . it be time for this war to end , for the day after to begin . thank you very much . so biden be essentially say here , listen . israel , you have win the war effectively . hamas be degraded . now it be time to accept the ceasefire deal that you yourself have design . what be the reaction inside israel ? the initial reaction take a while to come because president biden make his speech . and it land at about 8 : 30 in the evening on friday israel time . and this be the time where many , many family be sit around their sabbath dinner table , as I be with my family and friend , not watch the news , not look at phone for the most part . observant jews have actually switch off for the sabbath and be not go to hear any news until saturday night . and as the news do begin to trickle out , it really shake israel up . and this leave netanyahu in a great bind because for month , he be really be play for time and juggle compete interest and really not have to make a decision one way or the other on what come next . we have be hear that rafah be really the last stronghold of hamas , and this be something the military have to do . but after that , there be just a kind of void and no news on the hostage or a ceasefire or a deal on the horizon . and so when this speech be make , suddenly it shake up everything . and netanyahu be suddenly face a very crucial choice . we will be right back . so , isabel , you say that this be a very important moment for netanyahu , that now he really be face a choice . what do he do ? what do he come out and say ? so his office actually put out a statement . and his first response be that israel be stick to its objective of the destruction of hamas 's military and govern capability . and he say the actual proposal put forward by israel would allow israel to uphold these principle . now , this be a slightly ambiguous response that you could pass in different way . he be not exactly deny that this be an israeli proposal . and indeed , we quickly learn that , in fact , israel 's war cabinet have unanimously vote on the general outline of what president biden have present . he be not deny it . but the one thing miss from that statement be this declaration we would be hear for month on end that the war would not end until there be total victory . that have go . so total victory have go , which be a difference , which mean potentially the war goal have shift a little bit . well , the way he articulate it be talk about the degradation or dismantling of hama 's capability as oppose to talk about the total elimination of hamas as a movement . and then he follow up . his office put out another statement on saturday , also still during the sabbath , which be a little strong . he say under the proposal , israel would insist on its condition be meet , these same war objective , before a permanent cease fire be put in place and that any suggestion that israel would agree to that permanent ceasefire before the condition be meet would be a non - starter . but again , it be kind of conditional and could be interpret in different way . at what point do one declare that the capability have be dismantle or sufficiently degraded ? so it leave a lot of room for maneuver . and so what be netanyahu up to here , isabel ? I think he be try to balance all these compete side . he be seem to be try not to torpedo the chance of this deal but at the same time to be able to hang on politically when he have a very serious challenge loom within his government should this deal go ahead . so tell I about that challenge . israel 's government be form of a coalition of party . netanyahu 's likud be the main party . but it totally rely for its majority in parliament on its partner in the coalition . and they include two ultra - orthodox party and two far right party . and the far right party have both come out explicitly say that should this deal as outline by president biden go ahead , they will not be party to it . so netanyahu face this real political danger on his right . that be right . so there be the leader of these two right wing party who he rely on for his coalition government . he rely on they for his majority in parliament . and the leader of those party be itamar ben - gvir , who be the national security minister , and bezalel smotrich , who be currently the finance minister . now , neither of these party nor their leader be sit in the much more tight and small war cabinet that actually oversee and direct and make the decision on the course of the war in gaza . they be see as way too extreme to be part of that forum . that forum be much more reflective of the national consensus . but these party be part of the broad government . and they have threaten not only to oppose the deal as outline by president biden should it go ahead . but they have actually vow if it do go ahead , they would withdraw their support to netanyahu and bring his government down . and if his government be to collapse as a result , he would then be face a new election . now , he have be try to stave off the end of the war and the prospect of new election ever since october 7 because then he be in danger of face that public reckoning for the perceive failure that the government 's policy failure , the military 's failure , the intelligence failure lead up to the hamas lead attack of october the 7 . but we really might be get to crunch time when it come to his political lifeline here . so this be a pretty dramatic moment for netanyahu then , right ? I mean , he be under tremendous pressure from biden , his big ally . biden be basically ask he to choose between this deal , which mean the end of the war , something his coalition partner , these hard right guy , really do not want , and his own power essentially , right ? stay alive politically or the end of the war and the hostage come home . that be a very stark choice . absolutely . and then there be other choice that he have to weigh because israel have be increasingly isolate and under international censure for its prosecution of the war in gaza . netanyahu himself be face the prospect of possible arrest warrant be put out against he from the international criminal court in the hague . israel be in the dark on a genocide case in the international court of justice in the hague . so should he go ahead with this deal , he have be offer sweetener like an invitation to address congress . and this would in a way be a way of bring he back into the fold . so , isabel , say netanyahu approve this proposal . how likely be it that the right wing , smotrich and ben - gvir , actually do leave the government ? I mean , they would be give up power , too , no ? they would . and if we look at all the opinion poll be do in israel in the last few month , bezalel smotrich and his religious zionism party for one would barely scrape back into parliament in another election . and therefore , there be a lot at stake for he , too , and for itamar ben - gvir because if the next government that be form be not go to be a right wing and far right government , he would find himself out of power , too . but , isabel , let us say they do leave . what happen in that scenario ? well , the assumption be that the government would collapse . it would lose its majority . and naturally , the knesset would vote to dissolve itself and set a date for a new election , which would have to come within five month . and during that period , this government would turn into a caretaker government . now , usually a caretaker government that be a transitional one in that period before election be not suppose to make dramatic decision for the country . but be a caretaker government during wartime , this put israel in uncharted political territory . then theoretically , if we be to ask could such a government even approve a deal once it have be negotiate , even without the support of those far right party , apparently there would still be enough in favor to see it through . interesting . so it seem like there be a lot of possibility for how this could go . but it do in a way rely on netanyahu decide what israel 's course will be . and it seem like he probably need to land on one of these option . what do you think he be go to do ? well , it might not end up be black and white , take the deal or not take the deal . we might end up see something in between because I think netanyahu , who be face huge public pressure to bring back those hostage who still be alive , would definitely want to move ahead with at least that first part of the deal that would see a six week temporary ceasefire in return for the most vulnerable hostage . and then you get into the much tricky part of that negotiation for the next stage , which would involve essentially end the war . and it could be that we might see netanyahu want to proceed with this deal but only partially and then get to a point where it can not go far . and netanyahu be probably very keenly aware of the american political timetable . there be skeptic here who say that by labor day , all the american attention be go to be focus on america 's own internal politic run up to the november election and that netanyahu basically just have to survive another 90 day to get to that point , at which point the pressure subside . so this be a scenario in which he just basically run out the clock . he keep on that tightrope . that be a possibility , absolutely , and one that he would be very adept at do if the past be anything to go by . ok , so there be a number of way netanyahu could actually handle this . how should we think about what biden have really accomplish here ? well , I think it be hard to say that one speech be go to change the course or the outcome of this war . but it certainly have crystallize the issue and bring they out into the light after month and month of murkiness that netanyahu be able to in a way hide behind and operate within . and I think now he be in the spotlight . and assume that hamas be willing to accept and go along with this negotiation for this proposal , the israeli public 's expectation have certainly be rise now toward a deal . and all eye be now on netanyahu to see which way he will go . isabel , thank you . thank you so much . in an interview with "" time magazine "" publish on tuesday , biden be ask whether netanyahu be prolong the war in gaza in an effort to hold on to office . biden say , quote , "" there be every reason for people to draw that conclusion . "" we will be right back . here be what else you should know today . on tuesday , republican lawmaker in arizona vote to put a ballot measure before voter in november that would make unlawfully cross the border from mexico a crime in the state . the move would put the border crisis directly onto the ballot in a key swing state , potentially fire up anti - immigration conservative voter . it be similar to a law pass in texas early this year , currently hold up in court after it be challenge by the biden administration . and the result of a major election in india have be tally . and they be deeply disappointing for india 's prime minister narendra modi . modi appear to have secure a third consecutive term in office . however , his bjp party do not deliver the landslide victory it have promise and even lose its majority in parliament . now modi and the bjp must come to an agreement with other party in order to form a coalition government in india 's parliamentary system . today 's episode be produce by will reid , eric krupke , and sydney harper . it be edit by brendan klinkenberg and michael benoist , contain original music by marion lozano , diane wong , dan powell , and rowan niemisto , and be engineer by chris wood . our theme music be by jim brunberg and ben landsverk of wonderly . that be it for "" the daily . "" I be sabrina tavernise . see you tomorrow . transcript this transcript be create use speech recognition software . while it have be review by human transcriber , it may contain error . please review the episode audio before quote from this transcript and email transcript @ nytime . com with any question . hey , it be michael . before we start today , we want to invite you to something really special . the legendary tribeca festival be start a brand new annual gala to celebrate excellence in audio . and for this , the inaugural year , they have choose to celebrate "" the daily . "" we know that you , our incredible audience , be all over the world , but we would like you to join we . the gala be in new york on june 9th at 5 : 00 pm . you can get all the detail and buy ticket at tribecafilm . com / thedaily . that be tribecafilm . com / thedaily . I be go to be there . so be sabrina , along with a bunch of we from the show . mo rocca be go to host it . so if you be in the area or visit , we would love to see you there . ok , on with today 's show . from "" the new york times , "" I be sabrina tavernise . and this be "" the daily . "" [ music play ] in an unexpected speech last week , president biden reveal the detail of a secret proposal intend to end the war in gaza . most surprising be where that proposal have come from . today , my colleague isabel kershner explain biden 's gambit and the difficult choice it present for israel 's leader , benjamin netanyahu . it be wednesday , june 5 . isabel , tell we about this speech from president biden last friday at the white house . so last friday , president biden make a speech . and it come at a pivotal moment in the war because for week beforehand , the whole world have be focus on israel 's long delay invasion of the city of rafah , the southernmost city in the gaza strip and also the city that about a million displace palestinians have flee to to find refuge from fight in other area of the gaza strip . so understandably , there be huge concern internationally and particularly a lot of pressure come from the white house for israel not to go into rafah . it be just consider way too risky . but for the israelis , they be say the last battalion of hama be there . many hostage be there . and without take control of that area , the israelis feel they would not have accomplish anything . so in the end , they do begin to move into the eastern part of rafah . but then as the israelis be operate in eastern rafah with their tank and ground troop , the israelis on may 26 carry out a strike , an airstrike . this be an attack mean to target two hamas operative . and they do , in fact , strike those two operative and kill they with what they say be the small missile that their jet could carry . unfortunately , that strike then set off an absolutely devastating fire because the area the strike take place in be right by a camp of makeshift shack and tent where hundred or thousand of palestinians be shelter . this fire rip through the tent and end up kill 45 civilian accord to the gazan health authority . and it be exactly the kind of disaster that everybody have fear if israel be to operate in this crowd , southern , dusty border town . which presumably put a lot more pressure on the biden white house to do something about this war . that be right . now , we know that the white house , the biden administration , would very much like to see this war come to an end as soon as possible . and then on friday — good afternoon . before I begin my remark — — president biden give a speech . and surprisingly — now to another issue . — this speech when it turn to the israel - hamas war be not about rafah . in fact , it be something totally different and much big . israel have now offer — israel be offer a comprehensive new proposal . it be a road map to an endure ceasefire and the release of all hostage . what president biden describe as the outline of an israeli proposal for a ceasefire truce and hostage release deal with hama that would end the war . this proposal have be transmit by qatar to hamas . today , I want to lay out his term for the american citizen and for the world . and , isabel , what do he mean exactly by the israeli proposal ? well , there be be a lot of smoke and mirror around this whole process of talk and negotiation between israel and hamas . and , in fact , the last time we see a negotiation actually result in a temporary cease fire and a partial hostage release be at the end of last november . but , in fact , there have be this on again , off again attempt at get negotiation back on track over the last few week . and it soon come to light that this be the late israeli proposal that be apparently present . and this proposal it turn out be unanimously approve as a basis for the negotiation by israel 's war cabinet . and here be an american president spell out this previously undisclosed israeli position on television . absolutely . and the israeli public know nothing about this . so what do biden actually say ? what do he say be in this proposal ? ok , well , what he say — this new proposal have three phase . three . he present it as a deal in three phase , which be generally in line with all the previous plan of the last few month . and the first phase would involve a six week temporary ceasefire during which a certain number of hostage — — include woman , the elderly , the wound — — the most vulnerable one — there be american hostage who would be release at this stage . and we want they home . — would be exchange for hundred of palestinian prisoner in israeli jail . and israeli force would be withdraw from population center within the gaza strip . — with 600 truck carry aid into gaza every single day . humanitarian aid would be flow at a much great level and generally the beginning of a change in atmosphere and climate . so this seem in some way like the temporary ceasefire in november , right ? woman and child , vulnerable hostage , a cease in hostility for six week . what about phase two ? well , here we get to the crucial part because during phase one , the side be suppose to start negotiate phase two . now , I will be straight with you . there be a number of detail to negotiate to move from phase one to phase two . and phase two be suppose to culminate in all remain live hostage release and exchange again for many more palestinian prisoner from israeli jail . this would involve also the withdrawal of israeli troop from the gaza strip . and in his speech , president biden do say that as long as hamas live up to its commitment , the temporary ceasefire would become , in the word of the israeli proposal — — the cessation of hostility permanently . "" — essentially mean the end of the war . so biden be actually talk about the end of the war . he be say that out loud , which be not something we have be hear from israel at all , at least publicly . on the contrary , in fact , our colleague write a story at the end of last week when one senior israeli official say the war would last until at least the end of the year . so this be something very new . absolutely . and then we get to phase three because there be a third phase to this plan . and that be move ahead already to the day after the war , which have be keep very vague by the israelis up to now . and the phase that president biden outline be essentially just for a major reconstruction plan for gaza . that be the offer that be now on the table and what we have be ask for . it be what we need . so the president be say that this be a deal that should be accept , that meet the requirement of both side , that can point to a path forward . and he make a couple of point to bolster that — the people of israel should know they can make this offer without any further risk to their own security because they have devastate hamas force . — one of which be that in his view , hamas have already be sufficiently degraded and devastate to the point where , as president biden put it , hamas be no long capable of carry out another october 7 . in other word , that goal of total victory that netanyahu talk about , biden be actually say they have accomplish it . the israelis have accomplish it . not really , actually . he take on netanyahu on the total victory slogan — indefinite war in pursuit of an unidentified notion of total victory will not bring israel and will not bring down — will only bog down israel in gaza , drain the economic , military , and human resource and further israel 's isolation in the world . — and say that total victory be a kind of nebulous and unrealistic goal that would basically mean indefinite war because what do total victory mean ? you can not kill every last hamas operative . and even if you do , presumably there would be many more palestinian who would come to replace they . and in a way , he be use this speech to go over the head of netanyahu and go straight to the israeli people and present they with these term to in a way corner netanyahu , but also to put down the gauntlet to hamas and say , here be the term . they sound very like the term hamas be ask for and put hamas equally on the spot to come back to the table even though israel be still fight in rafah . it be time to begin this new stage , for the hostage to come home , for israel to be secure , for the suffering to stop . it be time for this war to end , for the day after to begin . thank you very much . so biden be essentially say here , listen . israel , you have win the war effectively . hamas be degraded . now it be time to accept the ceasefire deal that you yourself have design . what be the reaction inside israel ? the initial reaction take a while to come because president biden make his speech . and it land at about 8 : 30 in the evening on friday israel time . and this be the time where many , many family be sit around their sabbath dinner table , as I be with my family and friend , not watch the news , not look at phone for the most part . observant jews have actually switch off for the sabbath and be not go to hear any news until saturday night . and as the news do begin to trickle out , it really shake israel up . and this leave netanyahu in a great bind because for month , he be really be play for time and juggle compete interest and really not have to make a decision one way or the other on what come next . we have be hear that rafah be really the last stronghold of hamas , and this be something the military have to do . but after that , there be just a kind of void and no news on the hostage or a ceasefire or a deal on the horizon . and so when this speech be make , suddenly it shake up everything . and netanyahu be suddenly face a very crucial choice . we will be right back . so , isabel , you say that this be a very important moment for netanyahu , that now he really be face a choice . what do he do ? what do he come out and say ? so his office actually put out a statement . and his first response be that israel be stick to its objective of the destruction of hamas 's military and govern capability . and he say the actual proposal put forward by israel would allow israel to uphold these principle . now , this be a sligh",biden’s push to end the war in gaza
nan,what we know about the iranian commanders killed by israel in syria
"france 's parliamentaryelection advertisement support by the friendship between france and the u . s . endures . but tension have mount over the war in gaza and ukraine , and how europe can step out of america 's shadow . byroger cohenandpeter baker report from normandy , france in the sunlight of normandy , before the survive american veteran who eight decade ago help turn the tide of the war against hitler , president emmanuel macron of france speak this past week of the "" bond of blood shed for liberty "" that tie his country to the united states . it be a bond that go all the way back to the founding of the united states in 1776 and the decisive french support for american independence against the british . tempestuous , often strain as france bristle at american postwar leadership in europe , the tie between paris and washington be nonetheless resilient . president biden 's five - day stay in france , an exceptionally long visit for an american president , especially in an election year , be a powerful testament to that friendship . but it illustrate its double - edge nature . french gratitude for american sacrifice as ever vie uneasily with gaullist restiveness over any hint of subservience . those compete strand will form the backdrop of a lavish state dinner at the élysée palace on saturday , when mr . macron will reciprocate the state visit that mr . bidenhoste for he at the white housein december 2022 , the first of his administration . the toast and bonhomie will not fully mask the tension between washington and paris — over the war in gaza , how good to support ukraine and the unpredictable way mr . macron try to assert france 's independence from the united states . no recent french president have be as insistent as mr . macron in declare europe 's need for "" strategic autonomy "" and insist that it "" should never be a vassal of the united states . "" yet he have stand shoulder to shoulder with mr . biden in see ukraine 's fight for freedom against russia as no less than a battle for european liberty , an extension of the fight for freedom that lead allied force to scale the cliff of the pointe du hoc in 1944 . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement","macron hosts biden in paris, honoring a not always easy bond"
"israel - hamaswar advertisement support by some say the decision to seek arrest warrant for both israeli and hamas leader on war crime charge seem to equate victim with perpetrator . byhiba yazbek , ameera haroudaandiyad abuheweila palestinians in gaza express mixed feeling after the chief prosecutor at the world 's top criminal court say he wasseeke arrest warrantsfor leader of both israel and hamas on war crime charge , a move that many say equated victim with perpetrator . "" we deplore , denounce and be surprise by the decision of the international criminal court which place the accuse , the victim , and the executioner in one cage , "" say zahir essam , a 55 - year - old living in gaza city . karim khan , the chief prosecutor of the international criminal court , announce on monday his decision to apply for arrest warrant for yahya sinwar , hamas 's leader in gaza ; muhammad deif , hamas 's military chief ; and ismail haniyeh , the movement 's qatar - base top political official . he also say he would seek warrant for prime minister benjamin netanyahu and defense minister yoav gallant of israel . the announcement in effect treat israeli official and hamas leader in the same way , despite what mr . essam see as a power imbalance between the two side in the conflict in gaza , which begin when hamas lead an attack on israel on oct . 7 . that attack kill about 1 , 200 people , and about 240 other be take hostage , israeli official say . israel 's retaliatory war in gaza have kill more than 35 , 000 palestinians , accord to gazan health authority , though their figure do not distinguish between civilian and combatant . many palestinians view the oct . 7 attack as a justified response to israeli violation during the decade - long israeli occupation of palestinian territory . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",gazans say i.c.c. prosecutor’s pursuit of hamas leaders is misguided
nan,how the israel-hamas war has roiled tiktok internally
nan,"biden says he is ‘outraged’ by the attack on an aid convoy, after israel’s military says it was a mistake."
"israel - hamaswar advertisement the annual march celebrate israel 's 1967 takeover of the mostly palestinian east jerusalem have long be a flashpoint . byaaron boxerman report from jerusalem ten of thousand of jewish israelis join an annual nationalist march on wednesday through the heart of jerusalem to celebrate israel 's 1967 capture of the city 's eastern half , with some chant extremist slogan call for violence against arab . the rally , know as the dance of the flag or the flag march , have long be a flashpoint for tension between israelis and palestinians , but security force be especially worry the event could spark violence this year because of the eight - month - long war between israel and hamas , and a steep rise in violence on the west bank . the march wind through jerusalem 's old city toward the western wall , one of judaism 's holy site . chant , dance and wave blue - and - white israeli flag , the marcher make their way through the old city 's damascus gate into largely palestinian area of jerusalem 's old city . the marcher bang on the shutter of shop close by palestinian owner who fear attack and chant slogan that include "" may your village burn down "" and a biblical verse tweak to call for "" revenge on palestine . "" the israeli police say they arrest 13 people "" involve in various violent incident "" in the old city . some of the israelis attend the march also hurl bottle and jeer at journalist from arabic news outlet , who be watch the area from a designate platform . officer later move in after the bottle - throwing continue , detain five more people , the police say . when ask about the violence against journalist , matthew miller , a spokesman for the u . s . state department , say : "" attack of that nature should be prevent when possible . when they can not be prevent they should be fully prosecute , people should be hold accountable under the law . "" the demonstrator include many young jewish israelis , wear clothing emblazon with the slogan of the religious right 's high school and military academy . we be have trouble retrieve the article content . please enable javascript in your browser setting . thank you for your patience while we verify access . if you be in reader mode please exit andlog intoyour times account , orsubscribefor all of the time . thank you for your patience while we verify access . already a subscriber ? log in . want all of the time ? subscribe . advertisement",18 arrested at israeli nationalist flag march through east jerusalem
